003,Stationary,006,Stationary Misc,0023,Note book-A5 size,Pcs,12006003023
003,Stationary,006,Stationary Misc,0024,Ink for stamp,Pcs,12006003024
003,Stationary,006,Stationary Misc,0025,Casio Ez label printer tape 9mm,Pcs,12006003025
003,Stationary,006,Stationary Misc,0026,Stapler pin remover,Pcs,12006003026
003,Stationary,006,Stationary Misc,0027,Sketch pen-12 color,Pcs,12006003027
003,Stationary,006,Stationary Misc,0028,"Packing tape 2""clear",Pcs,12006003028
003,Stationary,006,Stationary Misc,0029,Packing tape dispenser holder,Pcs,12006003029
003,Stationary,006,Stationary Misc,0030,Post it sticker strips multicolor,Pcs,12006003030
003,Stationary,006,Stationary Misc,0031,Sharpener,Pcs,12006003031
003,Stationary,006,Stationary Misc,0032,Paper cutter ,Pcs,12006003032
003,Stationary,006,Stationary Misc,0033,Binder-3ring,Pcs,12006003033
003,Stationary,006,Stationary Misc,0034,Binder-2ring,Pcs,12006003034
003,Stationary,006,Stationary Misc,0035,White board with stand,Pcs,12006003035
003,Stationary,006,Stationary Misc,0036,Tab separator,Pcs,12006003036
003,Stationary,006,Stationary Misc,0037,Inkpad,Pcs,12006003037
003,Stationary,006,Stationary Misc,0038,Sponge damper pad,Pcs,12006003038
003,Stationary,006,Stationary Misc,0039,Scotch tape,Pcs,12006003039
003,Stationary,006,Stationary Misc,0040,Paper tray metal - 3 layer,Pcs,12006003040
003,Stationary,006,Stationary Misc,0041,Win 10 license,Pcs,12006003041
003,Stationary,006,Stationary Misc,0042,Duct tape,Pcs,12006003042
003,Stationary,006,Stationary Misc,0043,Plastic sheets,Pcs,12006003043
003,Stationary,006,Stationary Misc,0044,Nylon sheets,Pcs,12006003044
003,Stationary,006,Stationary Misc,0045,spiral binding -8MM black,Pcs,12006003045
003,Stationary,006,Stationary Misc,0046,spiral binding -12MM black,Pcs,12006003046
003,Stationary,006,Stationary Misc,0047,spiral binding -10MM black,Pcs,12006003047
003,Stationary,006,Stationary Misc,0048,CD R Imation 10s,Pcs,12006003048
003,Stationary,006,Stationary Misc,0049,Plastic white color 5*8,Pcs,12006003049
003,Stationary,006,Stationary Misc,0050,Slip proof thicken,Pcs,12006003050
003,Stationary,006,Stationary Misc,0051,Tab index multicolor,Pcs,12006003051
003,Stationary,006,Stationary Misc,0052,Measuring tape-10mtr,Pcs,12006003052
003,Stationary,006,Stationary Misc,0053,Battery-Big,Pcs,12006003053
003,Stationary,006,Stationary Misc,0054,Cello tape- Transparent big,Pcs,12006003054
003,Stationary,006,Stationary Misc,0055,Trash bin medium-Metal,Pcs,12006003055
003,Stationary,006,Stationary Misc,0056,Mouse pad,Pcs,12006003056
